Gene ID	Gene Name	ERR3452819	ERR3452821	ERR3452822	ERR3452820	ERR3452816	ERR3452817	ERR3452823	ERR3452818	ERR3452815
WBGene00048787	21ur-2139	0	0	0	0	0	0	0	0	0
WBGene00048788	21ur-4366	0	0	0	0	0	0	0	0	0
WBGene00048789	21ur-2537	0	0	0	0	0	0	0	0	0
WBGene00048790	21ur-5142	0	0	0	0	0	0	0	0	0
WBGene00048791	21ur-4820	0	0	0	0	0	0	0	0	0
WBGene00048792	21ur-2413	0	0	0	0	0	0	0	0	0
WBGene00048793	21ur-2846	0	0	1	0	0	0	0	0	0
WBGene00048794	21ur-1684	0	0	0	0	0	0	0	0	0
WBGene00048795	21ur-168	0	0	0	0	0	0	0	0	0
WBGene00048796	21ur-4251	0	0	0	0	0	0	0	0	0
WBGene00048797	21ur-3182	0	0	0	0	0	0	0	0	0
WBGene00048798	21ur-2272	0	0	0	0	0	0	0	0	0
WBGene00048799	21ur-2014	0	0	0	0	0	0	0	0	0
WBGene00048800	21ur-3395	0	0	0	0	0	0	0	0	0
WBGene00048801	21ur-1901	0	0	0	0	0	0	0	0	0
WBGene00048802	21ur-2573	0	0	0	0	0	0	0	0	0
WBGene00048803	21ur-3097	0	0	0	0	0	0	0	0	0
WBGene00048804	21ur-355	0	0	0	0	0	0	0	0	0
WBGene00048805	21ur-1916	0	0	0	0	0	0	0	0	0
WBGene00048806	21ur-856	0	0	0	0	0	0	0	0	0
WBGene00048807	21ur-2722	0	0	0	0	0	0	0	0	0
WBGene00048808	21ur-4335	0	0	0	0	0	0	0	0	0
WBGene00048809	21ur-1808	0	0	0	0	0	0	0	0	0
WBGene00048810	21ur-4355	0	0	0	0	0	0	0	0	0
WBGene00048811	21ur-2617	0	0	0	0	0	0	0	0	0
WBGene00048812	21ur-3759	0	0	0	0	0	0	0	0	0
WBGene00048813	21ur-1506	0	0	0	0	0	0	0	0	0
WBGene00048814	21ur-2729	0	0	0	0	0	0	0	0	0
WBGene00048815	21ur-4434	0	0	0	0	0	0	0	0	0
WBGene00048816	21ur-4728	0	0	0	0	0	0	0	0	0
WBGene00048817	21ur-2580	0	0	0	0	0	0	0	0	0
WBGene00048819	21ur-4226	0	0	0	0	0	0	0	0	0
WBGene00048820	21ur-1973	0	0	0	0	0	0	0	0	0
WBGene00048821	21ur-958	0	0	0	0	0	0	0	0	0
WBGene00048822	21ur-601	0	0	0	0	0	0	0	0	0
WBGene00048823	21ur-4295	0	0	0	0	0	0	0	0	0
WBGene00048824	21ur-1451	0	0	0	0	0	0	0	0	0
WBGene00048825	21ur-2212	0	0	0	0	0	0	0	0	0
WBGene00048826	21ur-5119	0	0	0	0	0	0	0	0	0
WBGene00048827	21ur-1771	0	0	0	0	0	0	0	0	0
WBGene00048828	21ur-2620	0	0	0	0	0	0	0	0	0
WBGene00048829	21ur-3606	0	0	0	0	0	0	0	0	0
WBGene00048830	21ur-4352	0	0	0	0	0	0	0	0	0
WBGene00048831	21ur-1554	0	0	0	0	0	0	0	0	0
WBGene00048832	21ur-4344	0	0	0	0	0	0	0	0	0
WBGene00048833	21ur-2505	0	0	0	0	0	0	0	0	0
WBGene00048834	21ur-4603	0	0	0	0	0	0	0	0	0
WBGene00048835	21ur-3616	0	0	0	0	0	0	0	0	0
WBGene00048836	21ur-3831	0	0	0	0	0	0	0	0	0
WBGene00048837	21ur-3698	0	0	0	0	0	0	0	0	0
WBGene00048838	21ur-1343	0	0	0	0	0	0	0	0	0
WBGene00048839	21ur-1498	0	0	0	0	0	0	0	0	0
WBGene00048840	21ur-3800	0	0	0	0	0	0	0	0	0
WBGene00048841	21ur-1617	0	0	0	0	0	0	0	0	0
WBGene00048842	21ur-4835	0	0	0	0	0	0	0	0	0
WBGene00048843	21ur-683	0	0	0	0	0	0	0	0	0
WBGene00048844	21ur-3587	0	0	0	0	0	0	0	0	0
WBGene00048845	21ur-5147	0	0	0	0	0	0	0	0	0
WBGene00048846	21ur-3839	0	0	0	0	0	0	0	0	0
WBGene00048847	21ur-4247	0	0	0	0	0	0	0	0	0
WBGene00048848	21ur-839	0	0	0	0	0	0	0	0	0
WBGene00048849	21ur-2258	0	0	0	0	0	0	1	0	0
WBGene00048850	21ur-2991	0	0	0	0	0	0	0	0	0
WBGene00048851	21ur-1409	0	0	0	0	0	0	0	0	0
WBGene00048852	21ur-173	0	0	0	0	0	0	0	0	0
WBGene00048853	21ur-1245	0	0	0	0	0	0	0	0	0
WBGene00048854	21ur-269	0	0	0	0	0	0	0	0	0
WBGene00048855	21ur-4721	0	0	0	0	0	0	0	0	0
WBGene00048856	21ur-4416	0	0	0	0	0	0	0	0	0
WBGene00048857	21ur-3739	0	0	0	0	0	0	0	0	0
WBGene00048858	21ur-884	0	0	0	0	0	0	0	0	0
WBGene00048859	21ur-3536	0	0	0	0	0	0	0	0	0
WBGene00048860	21ur-4392	0	0	0	0	0	0	0	0	0
WBGene00048861	21ur-4685	0	0	0	0	0	0	0	0	0
WBGene00048862	21ur-1528	0	0	0	0	0	0	0	0	0
WBGene00048863	21ur-4285	0	0	0	0	0	0	0	0	0
WBGene00048864	21ur-5346	0	0	0	0	0	0	0	0	0
WBGene00048865	21ur-1388	0	0	0	0	0	0	0	0	0
WBGene00048866	21ur-4011	2	1	1	2	0	0	0	0	1
WBGene00048867	21ur-3385	0	0	0	0	0	0	0	0	0
WBGene00048868	21ur-3388	0	0	0	0	0	0	0	0	0
WBGene00048869	21ur-3858	0	0	0	0	0	0	0	0	0
WBGene00048870	21ur-5044	0	0	0	0	0	0	0	0	0
WBGene00048871	21ur-1256	0	0	0	0	0	0	0	0	0
WBGene00048872	21ur-467	0	0	0	0	0	0	0	0	0
WBGene00048873	21ur-3737	0	0	0	0	0	0	0	0	0
WBGene00048874	21ur-1829	0	0	0	0	0	0	0	0	0
WBGene00048875	21ur-1852	0	0	0	0	0	0	0	0	0
WBGene00048876	21ur-252	0	0	0	0	0	0	0	0	0
WBGene00048877	21ur-474	0	0	0	0	0	0	0	0	0
WBGene00048878	21ur-1355	0	0	0	0	0	0	0	0	0
WBGene00048879	21ur-4672	0	0	0	0	0	0	0	0	0
WBGene00048880	21ur-2366	0	0	0	0	0	0	0	0	0
WBGene00048881	21ur-1416	0	0	0	0	0	0	0	0	0
WBGene00048882	21ur-847	0	0	0	0	0	0	0	0	0
WBGene00048883	21ur-2437	0	0	0	0	0	0	0	0	0
WBGene00048884	21ur-2867	0	0	0	0	0	0	0	0	0
WBGene00048885	21ur-1055	0	0	0	0	0	0	0	0	0
WBGene00048886	21ur-2122	0	0	0	0	0	0	0	0	0
WBGene00048887	21ur-1868	0	0	0	0	0	0	0	0	0
WBGene00048888	21ur-4627	0	0	0	0	0	0	0	0	0
WBGene00048889	21ur-3556	0	0	0	0	0	0	0	0	0
WBGene00048890	21ur-3661	0	0	0	0	0	0	0	0	0
WBGene00048891	21ur-17	0	0	0	0	0	0	0	0	0
WBGene00048892	21ur-3626	0	0	0	0	0	0	0	0	0
WBGene00048893	21ur-2428	0	0	0	0	0	0	0	0	0
WBGene00048894	21ur-120	0	0	0	0	0	0	0	0	0
WBGene00048895	21ur-810	0	0	0	0	0	0	0	0	0
WBGene00048896	21ur-2125	0	0	0	0	0	0	0	0	0
WBGene00048897	21ur-270	0	0	0	0	0	0	0	0	0
WBGene00048898	21ur-5049	0	0	0	0	0	0	0	0	0
WBGene00048899	21ur-2430	0	0	0	0	0	0	0	0	0
WBGene00048900	21ur-5295	0	0	1	0	0	0	0	0	0
WBGene00048901	21ur-4909	0	0	0	0	0	0	0	0	0
WBGene00048902	21ur-1313	0	0	0	0	0	0	0	0	0
WBGene00048903	21ur-4744	0	0	0	0	0	0	0	0	0
WBGene00048904	21ur-4288	0	0	0	0	0	0	0	0	0
WBGene00048905	21ur-4651	0	0	0	0	0	0	0	0	0
WBGene00048906	21ur-3668	0	0	0	0	0	0	0	0	0
WBGene00048907	21ur-4630	0	0	0	0	0	0	0	0	0
WBGene00048908	21ur-1337	0	0	0	0	0	0	0	0	0
WBGene00048909	21ur-2628	0	0	0	0	0	0	0	0	0
WBGene00048910	21ur-4423	0	0	0	0	0	0	0	0	0
WBGene00048911	21ur-121	0	0	0	0	0	0	0	0	0
WBGene00048912	21ur-3746	0	0	0	0	0	0	0	0	0
WBGene00048913	21ur-2829	0	0	0	0	0	0	0	0	0
WBGene00048914	21ur-758	0	0	0	0	0	0	0	0	0
WBGene00048915	21ur-4809	0	0	0	0	0	0	0	0	0
WBGene00048916	21ur-4527	0	0	0	0	0	0	0	0	0
WBGene00048917	21ur-262	0	0	0	0	0	0	0	0	0
WBGene00048918	21ur-541	0	0	0	0	0	0	0	0	0
WBGene00048919	21ur-2044	0	0	0	0	0	0	0	0	0
WBGene00048920	21ur-5190	0	0	0	0	0	0	0	0	0
WBGene00048921	21ur-3878	0	0	0	0	0	0	0	0	0
WBGene00048922	21ur-730	0	0	0	0	0	0	0	0	0
WBGene00048923	21ur-275	0	0	0	0	0	0	0	0	0
WBGene00048924	21ur-3689	0	0	0	0	0	0	0	0	0
WBGene00048925	21ur-4363	0	0	0	0	0	0	0	0	0
WBGene00048926	21ur-3300	0	0	0	0	0	0	0	0	0
WBGene00048927	21ur-1192	0	0	0	0	0	0	0	0	0
WBGene00048928	21ur-4468	0	0	0	0	0	0	0	0	0
WBGene00048929	21ur-5328	0	0	0	0	0	0	0	0	0
WBGene00048930	21ur-722	0	0	0	0	0	0	0	0	0
WBGene00048931	21ur-4105	0	0	0	0	0	0	0	0	0
WBGene00048932	21ur-580	0	0	0	0	0	0	0	0	0
WBGene00048933	21ur-4982	0	0	0	0	0	0	0	0	0
WBGene00048934	21ur-3507	0	0	0	0	0	0	0	0	0
WBGene00048935	21ur-1130	0	0	0	0	0	0	0	0	0
WBGene00048936	21ur-1677	0	0	0	0	0	0	0	0	0
WBGene00048937	21ur-3907	0	0	0	0	0	0	0	0	0
WBGene00048938	21ur-130	0	0	0	0	0	0	0	0	0
WBGene00048939	21ur-3989	0	0	0	0	0	0	0	0	0
WBGene00048940	21ur-3194	0	0	0	0	0	0	0	0	0
WBGene00048941	21ur-2738	0	0	0	0	0	0	0	0	0
WBGene00048942	21ur-4877	0	0	0	0	0	0	0	0	0
WBGene00048943	21ur-3765	0	0	0	0	0	0	0	0	0
WBGene00048944	21ur-1331	0	0	0	0	0	0	0	0	0
WBGene00048945	21ur-2217	0	0	0	0	0	0	0	0	0
WBGene00048946	21ur-5007	0	0	0	0	0	0	0	0	0
WBGene00048947	21ur-2288	0	0	0	0	0	0	0	0	0
WBGene00048948	21ur-1795	0	0	0	0	0	0	0	0	0
WBGene00048949	21ur-2499	0	0	0	0	0	0	0	0	0
WBGene00048950	21ur-2340	0	0	0	0	0	0	0	0	0
WBGene00048951	21ur-1139	0	0	0	0	0	0	0	0	0
WBGene00048952	21ur-3784	0	0	0	0	0	0	0	0	0
WBGene00048953	21ur-1151	0	0	0	0	0	0	0	0	0
WBGene00048954	21ur-4010	0	0	0	0	0	0	0	0	0
WBGene00048955	21ur-4129	0	0	0	0	0	0	0	0	0
WBGene00048956	21ur-1434	0	0	0	0	0	0	0	0	0
WBGene00048957	21ur-1944	0	0	0	0	0	0	0	0	0
WBGene00048958	21ur-853	0	0	0	0	0	0	0	0	0
WBGene00048959	21ur-838	0	0	0	0	0	0	0	0	0
WBGene00048960	21ur-229	0	0	0	0	0	0	0	0	0
WBGene00048961	21ur-1047	0	0	0	0	0	0	0	0	0
WBGene00048962	21ur-3379	0	0	0	0	0	0	0	0	0
WBGene00048963	21ur-1971	0	0	0	0	0	0	0	0	0
WBGene00048964	21ur-2677	0	0	0	0	0	0	0	0	0
WBGene00048965	21ur-1008	0	0	0	0	0	0	0	0	0
WBGene00048966	21ur-1062	0	0	0	0	0	0	0	0	0
WBGene00048967	21ur-5152	0	0	0	0	0	0	0	0	0
WBGene00048968	21ur-3325	0	0	0	0	0	0	0	0	0
WBGene00048969	21ur-511	0	0	0	0	0	0	0	0	0
WBGene00048970	21ur-2651	0	0	0	0	0	0	0	0	0
WBGene00048971	21ur-209	0	0	0	0	0	0	0	0	0
WBGene00048972	21ur-1341	0	0	0	0	0	0	0	0	0
WBGene00048973	21ur-1932	0	0	0	0	0	0	0	0	0
WBGene00048974	21ur-3281	0	0	0	0	0	0	0	0	0
WBGene00048975	21ur-1408	0	0	0	0	0	0	0	0	0
WBGene00048976	21ur-4633	0	0	0	0	0	0	0	0	0
WBGene00048977	21ur-893	0	0	0	0	0	0	0	0	0
WBGene00048978	21ur-4432	0	0	1	0	0	0	0	0	0
WBGene00048979	21ur-1947	0	0	0	0	0	0	0	0	0
WBGene00048980	21ur-2321	0	0	0	0	0	0	0	0	0
WBGene00048981	21ur-661	0	0	0	0	0	0	0	0	0
WBGene00048982	21ur-3429	0	0	0	0	0	0	0	0	0
WBGene00048983	21ur-4563	0	0	0	0	0	0	0	0	0
WBGene00048984	21ur-2105	0	0	0	0	0	0	0	0	0
WBGene00048985	21ur-2773	0	0	0	0	0	0	0	0	0
WBGene00048986	21ur-704	0	0	0	0	0	0	0	0	0
WBGene00048987	21ur-2047	0	0	0	0	0	0	0	0	0
WBGene00048988	21ur-2110	0	0	0	0	0	0	0	0	0
WBGene00048989	21ur-137	0	0	0	0	0	0	0	0	0
WBGene00048990	21ur-509	0	0	0	0	0	0	0	0	0
WBGene00048991	21ur-3624	0	0	0	0	0	0	0	0	0
WBGene00048992	21ur-3550	0	0	0	0	0	0	0	0	0
WBGene00048993	21ur-4154	0	0	0	0	0	0	0	0	0
WBGene00048994	21ur-3822	0	0	0	0	0	0	0	0	0
WBGene00048995	21ur-942	0	0	0	0	0	0	0	0	0
WBGene00048996	21ur-1262	0	0	0	0	0	0	0	0	0
WBGene00048997	21ur-2133	0	0	0	0	0	0	0	0	0
WBGene00048998	21ur-2895	0	0	0	0	0	0	0	0	0
WBGene00048999	21ur-4663	0	0	0	0	0	0	0	0	0
WBGene00049000	21ur-3830	0	0	0	0	0	0	0	0	0
WBGene00049001	21ur-3341	0	0	0	0	0	0	0	0	0
WBGene00049002	21ur-4775	0	0	0	0	0	0	0	0	0
WBGene00049003	21ur-5055	0	0	0	0	0	0	0	0	0
WBGene00049004	21ur-3357	0	0	0	0	0	0	0	0	0
WBGene00049005	21ur-3446	0	0	0	0	0	0	0	0	0
WBGene00049006	21ur-1643	0	0	0	0	0	0	0	0	0
WBGene00049007	21ur-2572	0	0	0	0	0	0	0	0	0
WBGene00049008	21ur-4257	0	0	0	0	0	0	0	0	0
WBGene00049009	21ur-5132	0	0	0	0	0	0	0	0	0
WBGene00049010	21ur-921	0	0	0	0	0	0	0	0	0
WBGene00049011	21ur-324	0	0	0	0	0	0	0	0	0
WBGene00049012	21ur-3569	0	0	0	0	0	0	0	0	0
WBGene00049013	21ur-933	0	0	0	0	0	0	0	0	0
WBGene00049014	21ur-1549	0	0	0	0	0	0	0	0	0
WBGene00049015	21ur-4658	0	0	0	0	0	0	0	0	0
WBGene00049016	21ur-1205	0	0	0	0	0	0	0	0	0
WBGene00049017	21ur-3128	0	0	0	0	0	0	0	0	0
WBGene00049018	21ur-3677	0	0	0	0	0	0	0	0	0
WBGene00049019	21ur-287	0	0	0	0	0	0	0	0	0
WBGene00049020	21ur-1559	0	0	0	0	0	0	0	0	0
WBGene00049021	21ur-1472	0	0	0	0	0	0	0	0	0
WBGene00049022	21ur-3595	0	0	0	0	0	0	0	0	0
WBGene00049023	21ur-1392	0	0	0	0	0	0	0	0	0
WBGene00049024	21ur-3979	0	0	0	0	0	0	0	0	0
WBGene00049025	21ur-4265	0	0	0	0	0	0	0	0	0
WBGene00049026	21ur-3414	0	0	0	0	0	0	0	0	0
WBGene00049027	21ur-2516	0	0	1	0	0	0	1	0	1
WBGene00049028	21ur-1929	0	0	0	0	0	0	0	0	0
WBGene00049029	21ur-6	0	0	0	0	0	0	0	0	0
WBGene00049030	21ur-4799	0	0	0	0	0	0	0	0	0
WBGene00049031	21ur-2610	0	0	0	0	0	0	0	0	0
WBGene00049032	21ur-3686	0	0	0	0	0	0	0	0	0
WBGene00049033	21ur-3212	0	0	0	0	0	0	0	0	0
WBGene00049034	21ur-3072	0	0	0	0	0	0	0	0	0
WBGene00049035	21ur-2336	0	0	0	0	0	0	0	0	0
WBGene00049036	21ur-4490	0	0	0	0	0	0	0	0	0
WBGene00049037	21ur-1874	0	0	0	0	0	0	0	0	0
WBGene00049038	21ur-1269	0	0	0	0	0	0	0	0	0
WBGene00049039	21ur-2863	0	0	0	0	0	0	0	0	0
WBGene00049040	21ur-2600	0	0	0	0	0	0	0	0	0
WBGene00049041	21ur-4078	0	0	0	0	0	0	0	0	0
WBGene00049042	21ur-2312	0	0	0	0	0	0	0	0	0
WBGene00049043	21ur-4072	0	0	0	0	0	0	0	0	0
WBGene00049044	21ur-1780	0	0	0	0	0	0	0	0	0
WBGene00049045	21ur-3848	0	0	0	0	0	0	0	0	0
WBGene00049046	21ur-1983	0	0	0	0	0	0	0	0	0
WBGene00049047	21ur-2051	0	0	1	0	0	0	0	0	0
WBGene00049048	21ur-1540	0	0	0	0	0	0	0	0	0
WBGene00049049	21ur-1633	0	0	0	0	0	0	0	0	0
WBGene00049050	21ur-1270	0	0	0	0	0	0	0	0	0
WBGene00049051	21ur-1624	0	0	0	0	0	0	0	0	0
WBGene00049052	21ur-2627	0	0	0	0	0	0	0	0	0
WBGene00049053	21ur-3893	0	0	0	0	0	0	0	0	0
WBGene00049054	21ur-4880	0	0	0	0	0	0	0	0	0
WBGene00049055	21ur-118	0	0	0	0	0	0	0	0	0
WBGene00049056	21ur-5062	0	0	0	0	0	0	0	0	0
WBGene00049057	21ur-404	0	0	0	0	0	0	0	0	0
WBGene00049058	21ur-4800	0	0	0	0	0	0	0	0	0
WBGene00049059	21ur-3240	0	0	0	0	0	0	0	0	0
WBGene00049060	21ur-2463	0	0	0	0	0	0	0	0	0
WBGene00049061	21ur-2609	0	0	0	0	0	0	0	1	0
WBGene00049062	21ur-2029	0	0	0	0	0	0	0	0	0
WBGene00049063	21ur-3148	0	0	0	0	0	0	0	0	0
WBGene00049064	21ur-2230	0	0	0	0	0	0	0	0	0
WBGene00049065	21ur-3715	0	0	0	0	0	0	0	0	0
WBGene00049066	21ur-63	0	0	0	0	0	0	0	0	0
WBGene00049067	21ur-3608	0	0	0	0	0	0	0	0	0
WBGene00049068	21ur-3098	0	0	0	0	0	0	0	0	0
WBGene00049069	21ur-3022	0	0	0	0	0	0	0	0	0
WBGene00049070	21ur-1374	0	0	0	0	0	0	0	0	0
WBGene00049071	21ur-5407	0	0	0	0	0	1	0	0	0
WBGene00049072	21ur-186	0	0	0	0	0	0	0	0	0
WBGene00049073	21ur-2223	0	0	0	0	0	0	0	0	0
WBGene00049074	21ur-3685	0	0	0	0	0	0	0	0	0
WBGene00049075	21ur-329	0	0	0	0	0	0	0	0	0
WBGene00049076	21ur-1401	0	0	0	0	0	0	0	0	0
WBGene00049077	21ur-2367	0	0	0	0	0	0	0	0	0
WBGene00049078	21ur-3825	0	0	0	0	0	0	0	0	0
WBGene00049079	21ur-4082	0	0	0	0	0	0	0	0	0
WBGene00049080	21ur-2526	0	0	0	0	0	0	0	0	0
WBGene00049081	21ur-2806	0	0	0	0	0	0	0	0	0
WBGene00049082	21ur-2803	0	0	0	0	0	0	0	0	0
WBGene00049083	21ur-2266	0	0	0	0	0	0	0	0	0
WBGene00049084	21ur-1229	0	0	0	0	0	0	0	0	0
WBGene00049085	21ur-4918	0	0	0	0	0	0	0	0	0
WBGene00049086	21ur-2964	0	0	0	0	0	0	0	0	0
WBGene00049087	21ur-3057	0	0	0	0	0	0	0	0	0
WBGene00049088	21ur-2619	0	0	0	0	0	0	0	0	0
WBGene00049089	21ur-2073	0	0	0	0	0	0	0	0	0
WBGene00049090	21ur-3476	0	0	0	0	0	0	0	0	0
WBGene00049091	21ur-4384	0	0	0	0	0	0	0	0	0
WBGene00049092	21ur-2634	0	0	0	0	0	0	0	0	0
WBGene00049093	21ur-4250	0	0	0	0	0	0	0	0	0
WBGene00049094	21ur-1476	0	0	0	0	0	0	0	0	0
WBGene00049095	21ur-43	0	0	0	0	0	0	0	0	0
WBGene00049096	21ur-3220	0	0	0	0	0	0	0	0	0
WBGene00049097	21ur-1822	0	0	0	0	0	0	0	0	0
WBGene00049098	21ur-3124	0	0	0	0	0	0	0	0	0
WBGene00049099	21ur-679	0	0	0	0	0	0	0	0	0
WBGene00049100	21ur-5011	0	0	0	0	0	0	0	0	0
WBGene00049101	21ur-864	0	0	0	0	0	0	0	0	0
WBGene00049102	21ur-5317	0	0	0	0	0	0	0	0	0
WBGene00049103	21ur-3557	0	0	0	0	0	0	0	0	0
WBGene00049104	21ur-741	0	0	0	0	0	0	0	0	0
WBGene00049105	21ur-3720	0	0	0	0	0	0	0	0	0
WBGene00049106	21ur-5072	0	0	0	0	0	0	0	0	0
WBGene00049107	21ur-2607	0	0	0	0	0	0	0	0	0
WBGene00049108	21ur-4612	0	0	0	0	0	0	0	0	0
WBGene00049109	21ur-2325	0	0	0	0	0	0	0	0	0
WBGene00049110	21ur-4036	0	0	0	0	0	0	0	0	0
WBGene00049111	21ur-3792	0	0	0	0	0	0	0	0	0
WBGene00049112	21ur-5378	0	0	0	0	0	0	0	0	0
WBGene00049113	21ur-2590	0	0	0	0	0	0	0	0	0
WBGene00049114	21ur-4864	0	0	0	0	0	0	0	0	0
WBGene00049115	21ur-59	0	0	0	0	0	0	0	0	0
WBGene00049116	21ur-236	0	0	0	0	0	0	0	0	0
WBGene00049117	21ur-4649	0	0	0	0	0	0	0	0	0
WBGene00049118	21ur-4439	0	0	0	0	0	0	0	0	0
WBGene00049119	21ur-2644	0	0	0	0	0	0	0	0	0
WBGene00049120	21ur-737	0	0	0	0	0	0	0	0	0
WBGene00049121	21ur-303	0	0	0	0	0	0	0	0	0
WBGene00049122	21ur-693	0	0	0	0	0	0	0	0	0
WBGene00049123	21ur-1382	0	0	0	0	0	0	0	0	0
WBGene00049124	21ur-1160	0	0	0	0	0	0	0	0	0
WBGene00049125	21ur-3964	0	0	0	0	0	0	0	0	0
WBGene00049126	21ur-5185	0	0	0	0	0	0	0	0	0
WBGene00049127	21ur-3846	0	0	0	0	0	0	0	0	0
WBGene00049128	21ur-5202	0	0	0	0	0	0	0	0	0
WBGene00049129	21ur-965	0	0	0	0	0	0	0	0	0
WBGene00049130	21ur-2389	0	0	0	0	0	0	0	0	0
WBGene00049131	21ur-5389	0	0	0	0	0	0	0	0	0
WBGene00049132	21ur-2013	0	0	0	0	0	0	0	0	0
WBGene00049133	21ur-129	0	0	0	0	0	0	0	0	0
WBGene00049134	21ur-179	0	0	0	0	0	0	0	0	0
WBGene00049135	21ur-860	0	0	0	0	0	0	0	0	0
WBGene00049136	21ur-1231	0	0	0	0	0	0	0	0	0
WBGene00049137	21ur-4303	0	0	0	0	0	0	0	0	0
WBGene00049138	21ur-713	0	0	0	0	0	0	0	0	0
WBGene00049139	21ur-4009	0	0	0	0	0	0	0	0	0
WBGene00049140	21ur-3957	0	0	0	0	0	0	0	0	0
WBGene00049141	21ur-3484	0	0	0	0	0	0	0	0	0
WBGene00049142	21ur-3290	0	0	0	0	0	0	0	0	0
WBGene00049143	21ur-1504	0	0	0	1	0	0	0	0	0
WBGene00049144	21ur-4138	0	0	0	0	0	0	0	0	0
WBGene00049145	21ur-3883	0	0	0	0	0	0	0	0	0
WBGene00049146	21ur-3939	0	0	0	0	0	0	0	0	0
WBGene00049147	21ur-4768	0	0	0	0	0	0	0	0	0
WBGene00049148	21ur-4978	0	0	0	0	0	0	0	0	0
WBGene00049149	21ur-4206	0	0	0	0	0	0	0	0	0
WBGene00049150	21ur-4065	0	0	0	0	0	0	0	0	0
WBGene00049151	21ur-3741	0	0	0	0	0	0	0	0	0
WBGene00049152	21ur-3228	0	0	0	0	0	0	0	0	0
WBGene00049153	21ur-3202	0	0	0	0	0	0	0	0	0
WBGene00049154	21ur-2482	0	0	0	0	0	0	0	0	0
WBGene00049155	21ur-1615	0	0	0	0	0	0	0	0	0
WBGene00049156	21ur-4273	0	0	0	0	0	0	0	0	0
WBGene00049157	21ur-3980	0	0	0	0	0	0	0	0	0
WBGene00049158	21ur-3310	0	0	0	0	0	0	0	0	0
WBGene00049159	21ur-3496	0	0	0	0	0	0	0	0	0
WBGene00049160	21ur-995	0	0	0	0	0	0	0	0	0
WBGene00049161	21ur-2857	0	0	0	0	0	0	0	0	0
WBGene00049162	21ur-3752	0	0	0	0	0	0	0	0	0
WBGene00049163	21ur-2263	0	0	0	0	0	0	0	0	0
WBGene00049164	21ur-1443	0	0	0	0	0	0	0	0	0
WBGene00049165	21ur-4379	0	0	0	0	0	0	0	0	0
WBGene00049166	21ur-614	0	0	0	0	0	0	0	0	0
WBGene00049167	21ur-1639	0	0	0	0	0	0	0	0	0
WBGene00049168	21ur-172	0	0	0	0	0	0	0	0	0
WBGene00049169	21ur-3945	0	0	0	0	0	0	0	0	0
WBGene00049170	21ur-293	0	0	0	0	0	0	0	0	0
WBGene00049171	21ur-381	0	0	0	0	0	0	0	0	0
WBGene00049172	21ur-4525	0	0	0	0	0	0	0	0	0
WBGene00049173	21ur-2054	0	0	0	0	0	0	0	0	0
WBGene00049174	21ur-2118	0	0	0	0	0	0	0	0	0
WBGene00049175	21ur-4881	0	0	0	0	0	0	0	0	0
WBGene00049176	21ur-3012	0	0	0	0	0	0	0	0	0
WBGene00049177	21ur-3104	0	0	0	0	0	0	0	0	0
WBGene00049178	21ur-3153	0	0	0	0	0	0	0	0	0
WBGene00049179	21ur-504	0	0	0	0	0	0	0	0	0
WBGene00049180	21ur-443	0	0	0	0	0	0	0	0	0
WBGene00049181	21ur-448	0	0	0	0	0	0	0	0	0
WBGene00049182	21ur-1657	0	0	0	0	0	0	0	0	0
WBGene00049183	21ur-4647	0	0	0	0	0	0	0	0	0
WBGene00049184	21ur-4998	0	0	0	0	0	0	0	0	0
WBGene00049185	21ur-91	0	0	0	0	0	0	0	0	0
WBGene00049186	21ur-3276	0	0	0	0	0	0	0	0	0
WBGene00049187	21ur-4096	0	0	0	0	0	0	0	0	0
WBGene00049188	21ur-4483	0	0	0	0	0	0	0	0	0
WBGene00049189	21ur-4991	0	0	0	0	0	0	0	0	0
WBGene00049190	21ur-1802	0	0	0	0	0	0	0	0	0
WBGene00049191	21ur-3350	0	0	0	0	0	0	0	0	0
WBGene00049192	21ur-1898	0	0	0	0	0	0	0	0	0
WBGene00049193	21ur-916	0	0	0	0	0	0	0	0	0
WBGene00049194	21ur-837	0	0	0	0	0	0	0	0	0
WBGene00049195	21ur-2755	0	0	0	0	0	0	0	0	0
WBGene00049196	21ur-3972	0	0	0	0	0	0	0	0	0
WBGene00049197	21ur-3650	0	0	0	0	0	0	0	0	0
WBGene00049198	21ur-4487	0	0	0	0	0	0	0	0	0
WBGene00049199	21ur-2062	0	0	0	0	0	0	0	0	0
WBGene00049200	21ur-2521	0	0	0	0	0	0	0	0	0
WBGene00049201	21ur-2879	0	0	0	0	0	0	0	0	0
WBGene00049202	21ur-3538	0	0	0	0	0	0	0	0	0
WBGene00049203	21ur-1563	0	0	0	0	0	0	0	0	0
WBGene00049204	21ur-427	0	0	0	0	0	0	0	0	0
WBGene00049205	21ur-3898	0	0	0	0	0	0	0	0	0
WBGene00049206	21ur-4947	0	0	0	0	0	0	0	0	0
WBGene00049207	21ur-3199	0	0	0	0	0	0	0	0	0
WBGene00049208	21ur-595	0	0	0	0	0	0	0	0	0
WBGene00049209	21ur-521	0	0	0	0	0	0	0	0	0
WBGene00049210	21ur-2406	0	0	0	0	0	0	0	0	0
WBGene00049211	21ur-2271	0	0	0	0	0	0	0	0	0
